"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hybLS"	"surv.relat.hybSL"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"lnRR.dist.mother.es"	"lnRR.dist.mother.sv"	"lnRR.dist.father.es"	"lnRR.dist.father.sv"	"SMD.dist.mother.es"	"SMD.dist.mother.sv"	"SMD.dist.father.es"	"SMD.dist.father.sv"	"hyb"	"comp.ID"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_bandwcentre"	7431.54775	6279.72802378433	NA	4214.0476	363.286775772667	NA	NA	NA	NA	4307.33955555556	818.62173478355	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0139025492507018	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES208"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.406"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_entropycentre"	0.208777777777778	0.0237106398995143	NA	NA	NA	NA	0.1952	0.00563027530410371	NA	0.199	0.00535412613473633	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.27285359359593	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES209"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.407"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_entropycentre"	0.208777777777778	0.0237106398995143	NA	NA	NA	NA	0.1952	0.00563027530410371	NA	0.199	0.00535412613473633	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.27285359359593	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES209"	"male"	0.0672457480982549	0.00000115804449930888	-0.0192801507455003	0.0000000106850426527862	0.647355086166587	0.326077847096316	-0.612151609055474	0.470818310692734	"SL"	"comp.408"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_peakfrequmax"	79097.61925	11822.7651521452	NA	76354.762	5142.84316787674	NA	NA	NA	NA	63787.8418888889	5091.30377015391	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.176496607538185	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES210"	"male"	0.0352923759623103	417939.190428819	0.179827794195241	41962.0346491434	0.281275270477779	0.454395320987908	2.30240010281608	0.500434190877093	"LS"	"comp.409"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_peakfrequmax"	79097.61925	11822.7651521452	NA	76354.762	5142.84316787674	NA	NA	NA	NA	63787.8418888889	5091.30377015391	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.176496607538185	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES210"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.410"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_peakamplmax"	-17.05825	4.59218186159912	NA	-11.7044	6.16170701185963	NA	NA	NA	NA	-21.8745555555556	5.01158879775443	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157145041553802	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES211"	"male"	NA	2.19041260176046	NA	1.46257238908039	-0.857780119554497	0.490877040750163	1.75552104406255	0.4211773302592	"LS"	"comp.411"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_peakamplmax"	-17.05825	4.59218186159912	NA	-11.7044	6.16170701185963	NA	NA	NA	NA	-21.8745555555556	5.01158879775443	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157145041553802	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES211"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.412"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_minfreqmax"	77244.0475	11659.2282489353	NA	74737.8572	5116.61420244215	NA	NA	NA	NA	62107.5704444444	4788.49155888559	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.174777736547442	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES212"	"male"	0.0329831042026338	416576.343428996	0.185118864762865	37255.992322307	0.260144625722379	0.453759734794013	2.41234113762525	0.518946459835364	"LS"	"comp.413"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_minfreqmax"	77244.0475	11659.2282489353	NA	74737.8572	5116.61420244215	NA	NA	NA	NA	62107.5704444444	4788.49155888559	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.174777736547442	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES212"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.414"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_maxfrequmax"	81376.1905	11690.8610378901	NA	78997.619	5192.49231505387	NA	NA	NA	NA	66376.4416666667	5054.85210071178	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.183056450477013	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES213"	"male"	0.0296650174497071	382045.679300633	0.174075513420982	38777.1950567456	0.245620310991754	0.453351629842871	2.31569345640855	0.502626689113017	"LS"	"comp.415"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_maxfrequmax"	81376.1905	11690.8610378901	NA	78997.619	5192.49231505387	NA	NA	NA	NA	66376.4416666667	5054.85210071178	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.183056450477013	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES213"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.416"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_bandwmax"	4223.31411111111	397.735750424652	NA	NA	NA	NA	4235	620.639892385672	NA	4088.69075	268.906354999127	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.281829133550491	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES214"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.417"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_bandwmax"	4223.31411111111	397.735750424652	NA	NA	NA	NA	4235	620.639892385672	NA	4088.69075	268.906354999127	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.281829133550491	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES214"	"male"	-0.0027631738832703	950.563028770581	0.0351585193199071	1646.01143336175	-0.0226168554599592	0.311129379759357	0.259334147457165	0.453736344446519	"SL"	"comp.418"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_entropymax"	0.204555555555556	0.0125111061772242	NA	NA	NA	NA	0.1956	0.00986407623652615	NA	0.193	0.00547722557505167	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.266983087286642	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES215"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.419"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_entropymax"	0.204555555555556	0.0125111061772242	NA	NA	NA	NA	0.1956	0.00986407623652615	NA	0.193	0.00547722557505167	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.266983087286642	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES215"	"male"	0.0447678462961436	0.000000147490708709851	0.0133815686958314	0.0000000559510169348498	0.716674340277895	0.329454757897281	0.279110486579537	0.454327925762148	"SL"	"comp.420"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_1"	0.455200956551999	1.13558924434963	NA	0.344509695905411	0.492947504213539	NA	NA	NA	NA	-0.914069943621104	0.548236173400361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES216"	"male"	0.278616749277346	1.38279550444519	NA	0.143940898439889	0.118228303432626	0.45077655176292	2.22068676800265	0.487234315453327	"LS"	"comp.421"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_1"	0.455200956551999	1.13558924434963	NA	0.344509695905411	0.492947504213539	NA	NA	NA	NA	-0.914069943621104	0.548236173400361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES216"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.422"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC2_1"	0.811800672494099	0.856322691976567	NA	0.621442669938807	0.320959176684817	NA	NA	NA	NA	-0.175018763168793	0.377245261937719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES217"	"male"	0.267211170775282	0.12491908135487	NA	0.0692099112280674	0.276791030508998	0.45425629303168	2.07375950365316	0.464699628217961	"LS"	"comp.423"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC2_1"	0.811800672494099	0.856322691976567	NA	0.621442669938807	0.320959176684817	NA	NA	NA	NA	-0.175018763168793	0.377245261937719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES217"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.424"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_2"	0.165737860113942	0.921604110042178	NA	0.971261501034325	1.1881200767089	NA	NA	NA	NA	-0.772000405980528	0.731761792769598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES218"	"male"	-1.76818835885306	12.7630553757882	NA	0.272854240958763	-0.661265949745253	0.474292925349583	1.79357895433885	0.426001306305655	"LS"	"comp.425"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_2"	0.165737860113942	0.921604110042178	NA	0.971261501034325	1.1881200767089	NA	NA	NA	NA	-0.772000405980528	0.731761792769598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	5	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES218"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.426"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_3"	0.244266587470005	0.316436723308718	NA	NA	NA	NA	0.0630192749327612	0.769228972264146	NA	-0.116091484215861	0.95745576550549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES219"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.427"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_3"	0.244266587470005	0.316436723308718	NA	NA	NA	NA	0.0630192749327612	0.769228972264146	NA	-0.116091484215861	0.95745576550549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES219"	"male"	1.35481956955797	3.63945314119013	NA	36.8228055274182	0.330160113452529	0.315004171843789	0.186069176310211	0.451923429909598	"SL"	"comp.428"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_4"	0.889236448781371	1.23179693150929	NA	NA	NA	NA	-0.134427048062333	0.738217435433884	NA	-0.406541600551656	0.481830246387747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES220"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.429"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"U Shaped_FAC1_4"	0.889236448781371	1.23179693150929	NA	NA	NA	NA	-0.134427048062333	0.738217435433884	NA	-0.406541600551656	0.481830246387747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	9	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES220"	"male"	NA	15.9575143354025	NA	2.1241040086583	0.87709917020228	0.338586216624309	0.377044652964635	0.457897926129401	"SL"	"comp.430"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_meanduration"	0.0351	0.00734014834848574	NA	NA	NA	NA	0.0276	0.00313049516849971	NA	0.0285	0.0063508529610859	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.180429828977213	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES221"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.431"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_meanduration"	0.0351	0.00734014834848574	NA	NA	NA	NA	0.0276	0.00313049516849971	NA	0.0285	0.0063508529610859	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.180429828977213	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES221"	"male"	0.240385357748716	0.000000558655350635399	-0.0320883145515003	0.000000298717324673171	1.11149468767754	0.341180681357846	-0.167098466442264	0.451551216527075	"SL"	"comp.432"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequstart"	69339.93775	6362.59056072071	NA	66031.8856	3929.13679893387	NA	NA	NA	NA	54773.7979	4196.19119889561	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.164570381295041	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES222"	"male"	0.0488833019908697	67032.6161941717	0.186925801417992	22728.7085030857	0.574342107594415	0.468326047586444	2.5738597113249	0.520825127119383	"LS"	"comp.433"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequstart"	69339.93775	6362.59056072071	NA	66031.8856	3929.13679893387	NA	NA	NA	NA	54773.7979	4196.19119889561	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.164570381295041	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES222"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.434"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplstart"	-33.65375	2.83616047677137	NA	-30.5592	4.05045277715958	NA	NA	NA	NA	-36.2962	2.68331601650727	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256930214908024	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES223"	"male"	NA	0.0715024486547738	NA	0.029197574708835	-0.767585484113999	0.482732637523474	1.70433676847743	0.396825460679469	"LS"	"comp.435"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplstart"	-33.65375	2.83616047677137	NA	-30.5592	4.05045277715958	NA	NA	NA	NA	-36.2962	2.68331601650727	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256930214908024	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES223"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.436"
