Study.ID	Cross.ID	Env.ID	Usable	File	Source	Study.name	Genus	spL.name	spS.name	species.pair	taxa	sex.det	hetero.males	trait.type	trait	Parents.spLF.spL	Parents.sp.spL	Parents.spLF.hybLS	Parents.sp.hybSL	Parents.spSF.hybSL	Parents.sp.hybLS	Parents.spSF.spS	Parents.sp.spS	lnL.lnS	divergence	Mn.spL	SD.spL	SE.spL	Mn.hybLS	SD.hybLS	SE.hybLS	Mn.hybSL	SD.hybSL	SE.hybSL	Mn.spS	SD.spS	SE.spS	N.spL	N.hybLS	N.hybSL	N.spS	reps.spL	reps.hybLS	reps.hybSL	reps.spS	Bottleneck.spLF	Bottleneck.sp	Bottleneck.spSF	Bottleneck.sp.1	Survival.spL	Survival.hybLS	Survival.hybSL	Survival.spS	surv.relat.hybLS	surv.relat.hybSL	surv.File	surv.Source	surv.Study.name	comments	parentals	ES.ID	sex	lnCVR.es.LS.L	lnCVR.es.SL.L	lnCVR.es.LS.S	lnCVR.es.SL.S	lnCVR.sv.corT.LS.L	lnCVR.sv.corT.SL.L	lnCVR.sv.corT.LS.S	lnCVR.sv.corT.SL.S	lnCVR.sv.corF.LS.L	lnCVR.sv.corF.SL.L	lnCVR.sv.corF.LS.S	lnCVR.sv.corF.SL.S
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_peakfrequend	NA	NA	NA	NA	NA	NA	NA	NA	-0.187458486693492	-0.115276863720744	80321.31325	13264.16013251	NA	76316.7246	3882.02134193893	NA	NA	NA	NA	66018.2273	6019.68009900908	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES258	male	-1.21923345882408	NA	-0.514194925809372	NA	0.218333585573576	NA	0.153087926275222	NA	0.233880363263208	NA	0.157196126931906	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_peakamplend	NA	NA	NA	NA	NA	NA	NA	NA	-0.249193232587007	-0.115276863720744	-32.686	2.43439314819936	NA	-30.0262	4.51570218238537	NA	NA	NA	NA	-35.7288	8.28949655085678	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES259	male	NA	NA	NA	NA	0.222260138161481	NA	0.110702738264016	NA	0.22942105361694	NA	0.121213127668431	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_minfreqend	NA	NA	NA	NA	NA	NA	NA	NA	-0.184075497939627	-0.115276863720744	78858.05475	13220.5889300611	NA	74963.2754	4014.20117309096	NA	NA	NA	NA	64436.2727	5953.72141611777	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES260	male	-1.18295255280166	NA	-0.476055277757135	NA	0.216788737583553	NA	0.152166982648253	NA	0.232574212623629	NA	0.156335384470623	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_maxfrequend	NA	NA	NA	NA	NA	NA	NA	NA	-0.191657548190053	-0.115276863720744	83015.56425	13098.4743971997	NA	79279.495	3972.58314888701	NA	NA	NA	NA	68731.5455	5833.31993569033	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES261	male	-1.18869729040199	NA	-0.457496549493326	NA	0.220857099054587	NA	0.15410791617822	NA	0.2357131787886	NA	0.157939302117387	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_bandwend	NA	NA	NA	NA	NA	NA	NA	NA	-0.281886501552999	-0.115276863720744	4239.1515	376.578020876964	NA	NA	NA	NA	4266.2626	160.583706250977	NA	4104.43175	319.232008954172	NA	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES262	male	NA	-0.789240510554274	NA	-0.767440335071918	NA	0.157330879660868	NA	0.250981424989423	NA	0.160588556222314	NA	0.260616090107597
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_entropyend	NA	NA	NA	NA	NA	NA	NA	NA	-0.239238211969447	-0.115276863720744	0.2177	0.0218227709820117	NA	NA	NA	NA	0.1992	0.00327108544675923	NA	0.19575	0.012737739202857	NA	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES263	male	NA	-1.73957902683312	NA	-1.41858498400442	NA	0.162157540839851	NA	0.261875452629566	NA	0.165686357229897	NA	0.269818446995104
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_peakfrequcentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.146942242935928	-0.115276863720744	85783.708	13616.0068269972	NA	80867.3596	5707.21220761369	NA	NA	NA	NA	65722.3939	5496.86257106659	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES264	male	-0.852163236916662	NA	-0.100372927192527	NA	0.214801957465057	NA	0.148475535094843	NA	0.229770303035289	NA	0.152309001665523	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_peakamplcentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.192731521690866	-0.115276863720744	-24.42975	3.52623466556986	NA	-23.8732	4.82147645436541	NA	NA	NA	NA	-29.4519	6.85902481649785	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES265	male	NA	NA	NA	NA	0.186408643509578	NA	0.0984163868651123	NA	0.200181978047681	NA	0.109105524506517	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_minfreqcenter	NA	NA	NA	NA	NA	NA	NA	NA	-0.143361456288208	-0.115276863720744	84079.94125	13437.8479318084	NA	79064.9062	5758.61214638668	NA	NA	NA	NA	64018.1667	5500.63394100856	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES266	male	-0.82754645073122	NA	-0.0958246191266703	NA	0.213831227068254	NA	0.147554661441188	NA	0.228905137846695	NA	0.151493779645253	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_maxfreqcenter	NA	NA	NA	NA	NA	NA	NA	NA	-0.150808127131935	-0.115276863720744	88618.948	13627.6886529312	NA	83648.0088	5894.46759480152	NA	NA	NA	NA	68351.4394	5563.63840450226	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES267	male	-0.822028033283266	NA	-0.0747486248965554	NA	0.216396101667567	NA	0.148792762784305	NA	0.230900436922026	NA	0.152528416697869	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_bandwcentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.271714618487518	-0.115276863720744	4503.1745	390.757140635544	NA	4530.2886	282.042190044858	NA	NA	NA	NA	4283.803	426.149907138061	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES268	male	-0.373699293707908	NA	-0.399234544386447	NA	0.241082754832373	NA	0.148805666164017	NA	0.249293564559895	NA	0.15330612533194	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_entropycentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.29979321570995	-0.115276863720744	0.203	0.0185052545090427	NA	NA	NA	NA	0.2036	0.00944986772394195	NA	0.20275	0.00928708781050335	NA	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES269	male	NA	-0.605560836520832	NA	-0.0284745423620199	NA	0.154504413563331	NA	0.260142603992698	NA	0.157891389260279	NA	0.266006174855774
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_peakfrequmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.146311019551529	-0.115276863720744	86744.43375	13629.454178041	NA	80625.3968	5025.95330911154	NA	NA	NA	NA	66385.7122	5290.03262365099	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES270	male	-0.966132160884744	NA	-0.176096660277352	NA	0.217605179829074	NA	0.151293345931956	NA	0.232413551760509	NA	0.154932343969204	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_peakamplmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.168530657480201	-0.115276863720744	-18.4195	3.2380558467492	NA	-16.7732	4.37718730465125	NA	NA	NA	NA	-23.1582	6.13528008597271	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES271	male	NA	NA	NA	NA	0.163959448939916	NA	0.082720360208353	NA	0.180751654659206	NA	0.0949651471186037	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_minfreqmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.145426389579153	-0.115276863720744	84959.1095	13504.3981074698	NA	79065.743	5016.11235070996	NA	NA	NA	NA	64919.6969	5355.52386511625	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES272	male	-0.960136503472976	NA	-0.193157502859872	NA	0.216718291962796	NA	0.150620868005114	NA	0.231699561664797	NA	0.154385135150454	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_maxfrequmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.150005065832126	-0.115276863720744	89437.1925	13622.5958524216	NA	83594.9494	5076.78074169334	NA	NA	NA	NA	68886.5151	5319.56716752963	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES273	male	-0.961165677237848	NA	-0.170792810174177	NA	0.219580426614341	NA	0.152065042570977	NA	0.233936075929627	NA	0.155592387948954	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_bandwmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.234107567986491	-0.115276863720744	4434.54375	323.804814953263	NA	4497.085	312.949078774007	NA	NA	NA	NA	3952.0908	142.098126698732	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES274	male	-0.0897717617528353	NA	0.72978242831942	NA	0.243911449788412	NA	0.155081989633324	NA	0.25084086520192	NA	0.156836940499331	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_entropymax	NA	NA	NA	NA	NA	NA	NA	NA	-0.275037142261002	-0.115276863720744	0.199	0.0115181016954473	NA	0.2004	0.00694982014155762	NA	NA	NA	NA	0.1904	0.0112269516986778	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES275	male	-0.553881289131782	NA	-0.461345311300559	NA	0.259323202579472	NA	0.161960728891624	NA	0.264791968521347	NA	0.164622260666184	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	0.638361143126209	1.19276437304984	NA	0.254145398832747	0.437105234812202	NA	NA	NA	NA	-1.05023820418126	0.56460648798737	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES276	male	-0.12452394463963	NA	NA	NA	0.493761013811148	NA	0.195166836854463	NA	0.67100681593297	NA	0.223258380771426	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC2_1	NA	NA	NA	NA	NA	NA	NA	NA	0.225296367964917	-0.115276863720744	2.08869485972538	1.11363147737084	NA	1.5887848165308	0.39693991182955	NA	NA	NA	NA	0.838963416535296	0.673954093654593	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES277	male	-0.799693364340942	NA	-1.0984902750221	NA	0.0886184140688966	NA	0.0645848758831323	NA	0.138913380764162	NA	0.100237814104763	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	0.012620088220493	0.541663186860062	NA	0.280111562231449	0.782518059916456	NA	NA	NA	NA	-0.792243216062884	1.14457748101968	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES278	male	-2.77369215930639	NA	NA	NA	444.618566269911	NA	0.883237485084818	NA	448.647070897636	NA	0.953746800330377	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	0.0706050494309837	0.450941940036576	NA	0.113727520234794	0.393125197140663	NA	NA	NA	NA	-0.0597191584746856	0.667425803468921	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES279	male	-0.655580883260411	NA	NA	NA	9.30444881780759	NA	12.3817839420592	NA	9.90747249972144	NA	12.8777497126149	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	0.233035164817434	1.01277424952584	NA	NA	NA	NA	-0.0723529098072726	0.449333709210255	NA	-0.10133406245318	0.602748389933911	NA	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES280	male	NA	NA	NA	NA	NA	7.25928718485089	NA	12.5762952012674	NA	7.44335516087399	NA	13.3391458799415
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_meanduration	NA	NA	NA	NA	NA	NA	NA	NA	0.0538288509612615	-0.115276863720744	0.049	0.0188797363446751	NA	NA	NA	NA	0.0292	0.00460434577328853	NA	0.0265	0.0106614570611463	NA	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES281	male	NA	-0.823992571705277	NA	-0.978325146417446	NA	0.0966926798744059	NA	0.128755084465363	NA	0.110790826492657	NA	0.178303130910757
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakfrequstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.205137405727679	-0.115276863720744	69169.091	9324.48405856635	NA	72231.8094	4372.77255159027	NA	NA	NA	NA	58622.4861	4177.59851865568	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES282	male	-0.842239464023731	NA	-0.093657038291207	NA	0.22528268832076	NA	0.152893626412476	NA	0.237996199637054	NA	0.15616100498998	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakamplstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.257716278522458	-0.115276863720744	-35.47675	4.22774986448662	NA	-33.1814	4.29949669147446	NA	NA	NA	NA	-38.2102	4.63525667034741	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES283	male	NA	NA	NA	NA	0.211991660825652	NA	0.1280408011761	NA	0.223319493420942	NA	0.133675092653077	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_minfreqstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.203257321644398	-0.115276863720744	67626.36375	9012.41523247729	NA	70881.4066	4153.65206150398	NA	NA	NA	NA	57128.3611	4289.6169090315	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES284	male	-0.863292049192455	NA	-0.17847248962503	NA	0.226332484142206	NA	0.152944897840423	NA	0.238899364224077	NA	0.156373497007095	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_maxfrequstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.209110482536832	-0.115276863720744	71406.13625	8903.27311615922	NA	74543.2748	4406.7481866031	NA	NA	NA	NA	60936.9862	4080.39406685811	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES285	male	-0.787944615857706	NA	-0.0551515889202037	NA	0.229018286281758	NA	0.153859247759835	NA	0.240780851502483	NA	0.156935473374444	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_bandwstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.299690034092121	-0.115276863720744	3761.9722	634.325782870949	NA	NA	NA	NA	3607.1428	355.783919074064	NA	3756.66675	157.621283108966	NA	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES286	male	NA	-0.466767303104747	NA	0.813077768340322	NA	0.130918246613389	NA	0.247032727917982	NA	0.137255327013153	NA	0.252842117547876
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_entropystart	NA	NA	NA	NA	NA	NA	NA	NA	-0.257518121080796	-0.115276863720744	0.2004	0.0206838638126976	NA	NA	NA	NA	0.1856	0.0107842477716343	NA	0.186	0.00408248290463863	NA	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES287	male	NA	-0.505101347260978	NA	0.931867358076723	NA	0.149674532560316	NA	0.265862825461251	NA	0.153540758291739	NA	0.268952658218086
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakfrequend	NA	NA	NA	NA	NA	NA	NA	NA	-0.213583939386682	-0.115276863720744	69355.75775	7543.93121041995	NA	73531.9192	2979.57239372191	NA	NA	NA	NA	59648.3194	4627.55884243213	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES288	male	-1.02910071427629	NA	-0.580058851555179	NA	0.239675899596251	NA	0.157814813850567	NA	0.24992427395671	NA	0.161302686731193	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakamplend	NA	NA	NA	NA	NA	NA	NA	NA	-0.283262777983348	-0.115276863720744	-34.2555	2.78647501334571	NA	-31.2562	2.8241306095859	NA	NA	NA	NA	-35.2955	4.38111059613373	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES289	male	NA	NA	NA	NA	0.235270118082502	NA	0.138019720763539	NA	0.243004607647777	NA	0.143669762890548	NA
s19	musculus.1	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_minfreqend	NA	NA	NA	NA	NA	NA	NA	NA	-0.215567927344289	-0.115276863720744	67679.92425	7694.13379327465	NA	72042.2784	2956.82020383617	NA	NA	NA	NA	58407.7222	4528.65556909349	NA	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES290	male	-1.06047397531823	NA	-0.566671267824537	NA	0.237860667506271	NA	0.157668916743	NA	0.248570373170871	NA	0.161156232109874	NA
