"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hyb"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"lnCVR.es"	"lnCVR.sv.corT"	"lnCVR.sv.corF"	"comparison"	"comp.ID"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplcentre"	-24.42975	3.52623466556986	NA	-23.8732	4.82147645436541	NA	NA	NA	NA	-29.4519	6.85902481649785	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.192731521690866	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES265"	"male"	NA	NA	NA	"SL.S"	"comp.8"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqcenter"	84079.94125	13437.8479318084	NA	79064.9062	5758.61214638668	NA	NA	NA	NA	64018.1667	5500.63394100856	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.143361456288208	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES266"	"male"	-0.82754645073122	0.213831227068254	0.228905137846695	"LS.L"	"comp.9"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqcenter"	84079.94125	13437.8479318084	NA	79064.9062	5758.61214638668	NA	NA	NA	NA	64018.1667	5500.63394100856	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.143361456288208	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES266"	"male"	-0.0958246191266703	0.147554661441188	0.151493779645253	"LS.S"	"comp.10"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqcenter"	84079.94125	13437.8479318084	NA	79064.9062	5758.61214638668	NA	NA	NA	NA	64018.1667	5500.63394100856	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.143361456288208	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES266"	"male"	NA	NA	NA	"SL.L"	"comp.11"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqcenter"	84079.94125	13437.8479318084	NA	79064.9062	5758.61214638668	NA	NA	NA	NA	64018.1667	5500.63394100856	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.143361456288208	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES266"	"male"	NA	NA	NA	"SL.S"	"comp.12"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfreqcenter"	88618.948	13627.6886529312	NA	83648.0088	5894.46759480152	NA	NA	NA	NA	68351.4394	5563.63840450226	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150808127131935	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES267"	"male"	-0.822028033283266	0.216396101667567	0.230900436922026	"LS.L"	"comp.13"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfreqcenter"	88618.948	13627.6886529312	NA	83648.0088	5894.46759480152	NA	NA	NA	NA	68351.4394	5563.63840450226	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150808127131935	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES267"	"male"	-0.0747486248965554	0.148792762784305	0.152528416697869	"LS.S"	"comp.14"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfreqcenter"	88618.948	13627.6886529312	NA	83648.0088	5894.46759480152	NA	NA	NA	NA	68351.4394	5563.63840450226	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150808127131935	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES267"	"male"	NA	NA	NA	"SL.L"	"comp.15"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfreqcenter"	88618.948	13627.6886529312	NA	83648.0088	5894.46759480152	NA	NA	NA	NA	68351.4394	5563.63840450226	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150808127131935	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES267"	"male"	NA	NA	NA	"SL.S"	"comp.16"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwcentre"	4503.1745	390.757140635544	NA	4530.2886	282.042190044858	NA	NA	NA	NA	4283.803	426.149907138061	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.271714618487518	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES268"	"male"	-0.373699293707908	0.241082754832373	0.249293564559895	"LS.L"	"comp.17"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwcentre"	4503.1745	390.757140635544	NA	4530.2886	282.042190044858	NA	NA	NA	NA	4283.803	426.149907138061	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.271714618487518	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES268"	"male"	-0.399234544386447	0.148805666164017	0.15330612533194	"LS.S"	"comp.18"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwcentre"	4503.1745	390.757140635544	NA	4530.2886	282.042190044858	NA	NA	NA	NA	4283.803	426.149907138061	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.271714618487518	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES268"	"male"	NA	NA	NA	"SL.L"	"comp.19"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwcentre"	4503.1745	390.757140635544	NA	4530.2886	282.042190044858	NA	NA	NA	NA	4283.803	426.149907138061	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.271714618487518	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES268"	"male"	NA	NA	NA	"SL.S"	"comp.20"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropycentre"	0.203	0.0185052545090427	NA	NA	NA	NA	0.2036	0.00944986772394195	NA	0.20275	0.00928708781050335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.29979321570995	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES269"	"male"	NA	NA	NA	"LS.L"	"comp.21"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropycentre"	0.203	0.0185052545090427	NA	NA	NA	NA	0.2036	0.00944986772394195	NA	0.20275	0.00928708781050335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.29979321570995	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES269"	"male"	NA	NA	NA	"LS.S"	"comp.22"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropycentre"	0.203	0.0185052545090427	NA	NA	NA	NA	0.2036	0.00944986772394195	NA	0.20275	0.00928708781050335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.29979321570995	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES269"	"male"	-0.605560836520832	0.154504413563331	0.157891389260279	"SL.L"	"comp.23"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropycentre"	0.203	0.0185052545090427	NA	NA	NA	NA	0.2036	0.00944986772394195	NA	0.20275	0.00928708781050335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.29979321570995	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES269"	"male"	-0.0284745423620199	0.260142603992698	0.266006174855774	"SL.S"	"comp.24"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequmax"	86744.43375	13629.454178041	NA	80625.3968	5025.95330911154	NA	NA	NA	NA	66385.7122	5290.03262365099	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.146311019551529	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES270"	"male"	-0.966132160884744	0.217605179829074	0.232413551760509	"LS.L"	"comp.25"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequmax"	86744.43375	13629.454178041	NA	80625.3968	5025.95330911154	NA	NA	NA	NA	66385.7122	5290.03262365099	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.146311019551529	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES270"	"male"	-0.176096660277352	0.151293345931956	0.154932343969204	"LS.S"	"comp.26"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequmax"	86744.43375	13629.454178041	NA	80625.3968	5025.95330911154	NA	NA	NA	NA	66385.7122	5290.03262365099	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.146311019551529	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES270"	"male"	NA	NA	NA	"SL.L"	"comp.27"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequmax"	86744.43375	13629.454178041	NA	80625.3968	5025.95330911154	NA	NA	NA	NA	66385.7122	5290.03262365099	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.146311019551529	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES270"	"male"	NA	NA	NA	"SL.S"	"comp.28"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplmax"	-18.4195	3.2380558467492	NA	-16.7732	4.37718730465125	NA	NA	NA	NA	-23.1582	6.13528008597271	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.168530657480201	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES271"	"male"	NA	0.163959448939916	0.180751654659206	"LS.L"	"comp.29"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplmax"	-18.4195	3.2380558467492	NA	-16.7732	4.37718730465125	NA	NA	NA	NA	-23.1582	6.13528008597271	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.168530657480201	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES271"	"male"	NA	0.082720360208353	0.0949651471186037	"LS.S"	"comp.30"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplmax"	-18.4195	3.2380558467492	NA	-16.7732	4.37718730465125	NA	NA	NA	NA	-23.1582	6.13528008597271	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.168530657480201	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES271"	"male"	NA	NA	NA	"SL.L"	"comp.31"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplmax"	-18.4195	3.2380558467492	NA	-16.7732	4.37718730465125	NA	NA	NA	NA	-23.1582	6.13528008597271	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.168530657480201	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES271"	"male"	NA	NA	NA	"SL.S"	"comp.32"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqmax"	84959.1095	13504.3981074698	NA	79065.743	5016.11235070996	NA	NA	NA	NA	64919.6969	5355.52386511625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.145426389579153	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES272"	"male"	-0.960136503472976	0.216718291962796	0.231699561664797	"LS.L"	"comp.33"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqmax"	84959.1095	13504.3981074698	NA	79065.743	5016.11235070996	NA	NA	NA	NA	64919.6969	5355.52386511625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.145426389579153	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES272"	"male"	-0.193157502859872	0.150620868005114	0.154385135150454	"LS.S"	"comp.34"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqmax"	84959.1095	13504.3981074698	NA	79065.743	5016.11235070996	NA	NA	NA	NA	64919.6969	5355.52386511625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.145426389579153	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES272"	"male"	NA	NA	NA	"SL.L"	"comp.35"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqmax"	84959.1095	13504.3981074698	NA	79065.743	5016.11235070996	NA	NA	NA	NA	64919.6969	5355.52386511625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.145426389579153	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES272"	"male"	NA	NA	NA	"SL.S"	"comp.36"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfrequmax"	89437.1925	13622.5958524216	NA	83594.9494	5076.78074169334	NA	NA	NA	NA	68886.5151	5319.56716752963	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150005065832126	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES273"	"male"	-0.961165677237848	0.219580426614341	0.233936075929627	"LS.L"	"comp.37"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfrequmax"	89437.1925	13622.5958524216	NA	83594.9494	5076.78074169334	NA	NA	NA	NA	68886.5151	5319.56716752963	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150005065832126	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES273"	"male"	-0.170792810174177	0.152065042570977	0.155592387948954	"LS.S"	"comp.38"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfrequmax"	89437.1925	13622.5958524216	NA	83594.9494	5076.78074169334	NA	NA	NA	NA	68886.5151	5319.56716752963	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150005065832126	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES273"	"male"	NA	NA	NA	"SL.L"	"comp.39"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfrequmax"	89437.1925	13622.5958524216	NA	83594.9494	5076.78074169334	NA	NA	NA	NA	68886.5151	5319.56716752963	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150005065832126	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES273"	"male"	NA	NA	NA	"SL.S"	"comp.40"
