Study.ID,Cross.ID,File,Source,Study.name,Genus,spL.name,spS.name,species.pair,Female.pref,homologous,trait.type,trait,Mn.spL,SD.spL,SE.spL,Mn.hybLS,SD.hybLS,SE.hybLS,Mn.hybSL,SD.hybSL,SE.hybSL,Mn.spS,SD.spS,SE.spS,Parents.spLF.spL,Parents.spLM.spL,Parents.spLF.hybLS,Parents.spLM.hybSL,Parents.spSF.hybSL,Parents.spSM.hybLS,Parents.spSF.spS,Parents.spSM.spS,N.spL,N.hybLS,N.hybSL,N.spS,reps.spL,reps.hybLS,reps.hybSL,reps.spS,Bottleneck.spLF,Bottleneck.spLM,Bottleneck.spSF,Bottleneck.spSM,pheno.div.diff,pheno.div.ratio,reciprocal,distribution,source_distribution,taxa,souce_sex.determinaton,sex.determination,hetero.sex,divergence.cytb,divergence.COI,Survival.spL,Survival.hybLS,Survival.hybSL,Survival.spS,surv.relat.hybLS,surv.relat.hybSL,surv.File,surv.Source,surv.Study.name,comments,parentals,sq.divergence.COI,ES.ID
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Upsweep_peakfrequmax,77823.1835,5399.81264000845,NA,75780.1022,5415.33707805426,NA,NA,NA,NA,63366.8131,3563.30666427546,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1.51563875107961,-0.367359421331441,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES185
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Upsweep_minfreqmax,75957.82125,5436.73839358215,NA,74190.8194,5410.99825273977,NA,NA,NA,NA,61786.7749,3572.0160930005,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1.47314823223227,-0.365833526733225,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES186
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Upsweep_maxfrequmax,80373.00875,5426.36634526294,NA,78304.867,5489.16447116622,NA,NA,NA,NA,65856.5116,3558.85897764011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1.52459283961194,-0.377070518815305,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES187
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Upsweep_bandwmax,4377.11825,458.377131200481,NA,4075.2264,103.627496912258,NA,NA,NA,NA,4038.559,95.8375936873302,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.586788719552982,-0.560064946282574,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES188
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Upsweep_entropymax,0.19775,0.0121757956618859,NA,0.1922,0.00465832587954085,NA,NA,NA,NA,0.196,0.0109747184221029,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.637206775215151,-0.670470876709413,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES189
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_meanduration,0.0344,0.017652195330893,NA,NA,NA,NA,0.0268,0.00389871773792359,NA,0.02675,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205896585883,-0.296406348478879,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES190
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_peakfrequstart,92946.928,15749.6397527215,NA,86481.4286,5235.4356333274,NA,NA,NA,NA,74913.1969,7786.30626253173,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.04838007536354,-0.351634990967001,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES191
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_minfreqstart,91265.4315,15635.4785024854,NA,85101.1546,5126.99750164444,NA,NA,NA,NA,72762.6818,8026.52987205137,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.11822642607617,-0.334876407494863,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES192
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_maxfrequstart,95250.437,15611.6348854317,NA,88932.3952,5456.02988910487,NA,NA,NA,NA,77138.1818,7532.70197713212,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.06007390121179,-0.359015628712704,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES193
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_bandwstart,4327.9697,1129.83782947446,NA,NA,NA,NA,3770.736,571.005061586147,NA,3938.6365,407.466382633382,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.579227452006736,-0.538849297594129,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES194
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_entropystart,0.212,0.0258843582110895,NA,NA,NA,NA,0.189,0.015116216457831,NA,0.194,0.0162685791225499,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637204355261659,-0.547383814743096,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES195
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_peakfrequend,80321.31325,13264.16013251,NA,76316.7246,3882.02134193893,NA,NA,NA,NA,66018.2273,6019.68009900908,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1.49281159784199,-0.381843534826002,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES196
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_minfreqend,78858.05475,13220.5889300611,NA,74963.2754,4014.20117309096,NA,NA,NA,NA,64436.2727,5953.72141611777,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1.51048784656394,-0.372795963603444,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES197
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_maxfrequend,83015.56425,13098.4743971997,NA,79279.495,3972.58314888701,NA,NA,NA,NA,68731.5455,5833.31993569033,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1.4899721063201,-0.393073636585767,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES198
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_bandwend,4239.1515,376.578020876964,NA,NA,NA,NA,4266.2626,160.583706250977,NA,4104.43175,319.232008954172,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.617144541701801,-0.634384779271532,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES199
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_entropyend,0.2177,0.0218227709820117,NA,NA,NA,NA,0.1992,0.00327108544675923,NA,0.19575,0.012737739202857,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.63720376702681,-0.520324856049296,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES200
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_peakfrequcentre,85783.708,13616.0068269972,NA,80867.3596,5707.21220761369,NA,NA,NA,NA,65722.3939,5496.86257106659,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.35032817148803,-0.273485621827226,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES201
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_minfreqcenter,84079.94125,13437.8479318084,NA,79064.9062,5758.61214638668,NA,NA,NA,NA,64018.1667,5500.63394100856,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.35039674180099,-0.26390905371389,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES202
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_maxfreqcenter,88618.948,13627.6886529312,NA,83648.0088,5894.46759480152,NA,NA,NA,NA,68351.4394,5563.63840450226,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.38103470074298,-0.283824663765093,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES203
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_bandwcentre,4503.1745,390.757140635544,NA,4530.2886,282.042190044858,NA,NA,NA,NA,4283.803,426.149907138061,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.604538184898599,-0.607180776184811,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES204
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_entropycentre,0.203,0.0185052545090427,NA,NA,NA,NA,0.2036,0.00944986772394195,NA,0.20275,0.00928708781050335,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637206998595474,-0.682275057213465,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES205
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_peakfrequmax,86744.43375,13629.454178041,NA,80625.3968,5025.95330911154,NA,NA,NA,NA,66385.7122,5290.03262365099,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.3946181528603,-0.271797458211201,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES206
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_minfreqmax,84959.1095,13504.3981074698,NA,79065.743,5016.11235070996,NA,NA,NA,NA,64919.6969,5355.52386511625,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.347066595401,-0.269431576068811,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES207
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_maxfrequmax,89437.1925,13622.5958524216,NA,83594.9494,5076.78074169334,NA,NA,NA,NA,68886.5151,5319.56716752963,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2.42320425929711,-0.281676931438818,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES208
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_bandwmax,4434.54375,323.804814953263,NA,4497.085,312.949078774007,NA,NA,NA,NA,3952.0908,142.098126698732,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.565360038823607,-0.506603300871096,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES209
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_entropymax,0.199,0.0115181016954473,NA,0.2004,0.00694982014155762,NA,NA,NA,NA,0.1904,0.0112269516986778,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205755111679,-0.616066637967503,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES210
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Frequ Modulated Downsweep_FAC2_1,2.08869485972538,1.11363147737084,NA,1.5887848165308,0.39693991182955,NA,NA,NA,NA,0.838963416535296,0.673954093654593,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-0.637020925550418,0.722040993525634,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES211
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Constant Modulated_meanduration,0.049,0.0188797363446751,NA,NA,NA,NA,0.0292,0.00460434577328853,NA,0.0265,0.0106614570611463,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637203685120692,0.263462888388984,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES212
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Constant Modulated_peakfrequstart,69169.091,9324.48405856635,NA,72231.8094,4372.77255159027,NA,NA,NA,NA,58622.4861,4177.59851865568,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0.933395632539834,-0.429124590347376,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES213
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Constant Modulated_minfreqstart,67626.36375,9012.41523247729,NA,70881.4066,4153.65206150398,NA,NA,NA,NA,57128.3611,4289.6169090315,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0.926157775024327,-0.424096434510779,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES214
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Constant Modulated_maxfrequstart,71406.13625,8903.27311615922,NA,74543.2748,4406.7481866031,NA,NA,NA,NA,60936.9862,4080.39406685811,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0.921861039631377,-0.439750311571674,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES215
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Constant Modulated_bandwstart,3761.9722,634.325782870949,NA,NA,NA,NA,3607.1428,355.783919074064,NA,3756.66675,157.621283108966,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.63641694707129,-0.681999105058701,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES216
