"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hybLS"	"surv.relat.hybSL"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"SMD.recip.es"	"SMD.recip.sv"	"lnRR.recip.es"	"lnRR.recip.sv"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplcentre"	-27.12425	1.50069503342063	NA	-20.03	4.96600619210246	NA	NA	NA	NA	-27.185	4.22059832514562	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.299213935062149	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES235"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqcenter"	72668.032	6267.50027413721	NA	71986.6968	4961.98734115926	NA	NA	NA	NA	59578.0253	3392.07616801477	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.186011223633309	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES236"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfreqcenter"	78169.564	5725.85716228438	NA	76532.0698	5240.13163945179	NA	NA	NA	NA	63854.9729	3631.48681234662	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.18390650728235	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES237"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwcentre"	5460.9155	1647.20909869928	NA	4501.4542	316.28657535169	NA	NA	NA	NA	4241.4512	460.940979366676	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.154827223424785	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES238"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropycentre"	0.2055	0.0124498995979887	NA	0.202	0.00777817459305202	NA	NA	NA	NA	0.2016	0.0121032594324376	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.289458419508222	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES239"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequmax"	77823.1835	5399.81264000845	NA	75780.1022	5415.33707805426	NA	NA	NA	NA	63366.8131	3563.30666427546	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.182042713569802	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES240"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplmax"	-17.71525	3.15696187021639	NA	-13.125	4.35526135840319	NA	NA	NA	NA	-19.5511	3.69965510254373	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.243661884329743	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES241"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqmax"	75957.82125	5436.73839358215	NA	74190.8194	5410.99825273977	NA	NA	NA	NA	61786.7749	3572.0160930005	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.181472164398277	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES242"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequmax"	80373.00875	5426.36634526294	NA	78304.867	5489.16447116622	NA	NA	NA	NA	65856.5116	3558.85897764011	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.185673802263935	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES243"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwmax"	4377.11825	458.377131200481	NA	4075.2264	103.627496912258	NA	NA	NA	NA	4038.559	95.8375936873302	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.254097479172732	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES244"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropymax"	0.19775	0.0121757956618859	NA	0.1922	0.00465832587954085	NA	NA	NA	NA	0.196	0.0109747184221029	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.295379499706894	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES245"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_1"	1.07302535402063	0.631990453918509	NA	0.984361115050319	0.610437945188966	NA	NA	NA	NA	-0.261420576131974	0.396953321583332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES246"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC2_1"	-0.548181969998052	0.409017585310944	NA	-0.814977131241599	0.211416235957284	NA	NA	NA	NA	-1.46025784157229	0.282315985521292	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.264283955128244	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES247"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_2"	-0.0105161809855144	0.414525140808992	NA	0.759323486149588	0.758824990443828	NA	NA	NA	NA	-0.323822348887659	0.559803432837004	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67516697058946	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES248"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_3"	-0.0581964351078391	0.369723797453679	NA	-0.139981693913304	0.321685184941325	NA	NA	NA	NA	-0.124553100378494	0.362249133188348	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138125198301708	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES249"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_4"	0.129560978361253	0.763507293854191	NA	NA	NA	NA	-0.242724656151471	0.540377224159835	NA	-0.145723978603134	0.511386145881213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES250"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_meanduration"	0.0344	0.017652195330893	NA	NA	NA	NA	0.0268	0.00389871773792359	NA	0.02675	0.0025	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.155512560713545	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES251"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequstart"	92946.928	15749.6397527215	NA	86481.4286	5235.4356333274	NA	NA	NA	NA	74913.1969	7786.30626253173	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.176163172002758	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES252"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplstart"	-33.17225	3.43504016230766	NA	-32.3082	4.66536335133717	NA	NA	NA	NA	-38.8129	5.98981992773292	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.209977762671968	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES253"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqstart"	91265.4315	15635.4785024854	NA	85101.1546	5126.99750164444	NA	NA	NA	NA	72762.6818	8026.52987205137	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.169896948944398	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES254"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfrequstart"	95250.437	15611.6348854317	NA	88932.3952	5456.02988910487	NA	NA	NA	NA	77138.1818	7532.70197713212	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.178922875560306	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES255"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwstart"	4327.9697	1129.83782947446	NA	NA	NA	NA	3770.736	571.005061586147	NA	3938.6365	407.466382633382	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.246164709244378	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES256"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropystart"	0.212	0.0258843582110895	NA	NA	NA	NA	0.189	0.015116216457831	NA	0.194	0.0162685791225499	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.249355861303245	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES257"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequend"	80321.31325	13264.16013251	NA	76316.7246	3882.02134193893	NA	NA	NA	NA	66018.2273	6019.68009900908	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.187458486693492	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES258"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplend"	-32.686	2.43439314819936	NA	-30.0262	4.51570218238537	NA	NA	NA	NA	-35.7288	8.28949655085678	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.249193232587007	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES259"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqend"	78858.05475	13220.5889300611	NA	74963.2754	4014.20117309096	NA	NA	NA	NA	64436.2727	5953.72141611777	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.184075497939627	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES260"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfrequend"	83015.56425	13098.4743971997	NA	79279.495	3972.58314888701	NA	NA	NA	NA	68731.5455	5833.31993569033	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.191657548190053	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES261"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwend"	4239.1515	376.578020876964	NA	NA	NA	NA	4266.2626	160.583706250977	NA	4104.43175	319.232008954172	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.281886501552999	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES262"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropyend"	0.2177	0.0218227709820117	NA	NA	NA	NA	0.1992	0.00327108544675923	NA	0.19575	0.012737739202857	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.239238211969447	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES263"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequcentre"	85783.708	13616.0068269972	NA	80867.3596	5707.21220761369	NA	NA	NA	NA	65722.3939	5496.86257106659	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.146942242935928	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES264"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplcentre"	-24.42975	3.52623466556986	NA	-23.8732	4.82147645436541	NA	NA	NA	NA	-29.4519	6.85902481649785	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.192731521690866	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES265"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqcenter"	84079.94125	13437.8479318084	NA	79064.9062	5758.61214638668	NA	NA	NA	NA	64018.1667	5500.63394100856	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.143361456288208	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES266"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfreqcenter"	88618.948	13627.6886529312	NA	83648.0088	5894.46759480152	NA	NA	NA	NA	68351.4394	5563.63840450226	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.150808127131935	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES267"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwcentre"	4503.1745	390.757140635544	NA	4530.2886	282.042190044858	NA	NA	NA	NA	4283.803	426.149907138061	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.271714618487518	-0.115276863720744	4	5	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES268"	"male"	NA	NA	NA	NA
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropycentre"	0.203	0.0185052545090427	NA	NA	NA	NA	0.2036	0.00944986772394195	NA	0.20275	0.00928708781050335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.29979321570995	-0.115276863720744	10	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES269"	"male"	NA	NA	NA	NA
